COUNTRY_NAME,COUNTRY,VENDOR_ID,BDR_ID,DELIVERY_CENTER_ID,SECTOR_ID,SEGMENT_BDR,TIME_LIMIT,AVAILABLE_TIME_DENOMINATOR,AVAILABLE_TIME_LIMIT_COUNTRY_NO_SEGMENT_BDR,IDEAL_TIME_LIMIT,IDEAL_TIME_LIMIT_NO_SEGMENT_BDR,MONTH_YEAR
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR418796030014,4187960001,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR394282010003,39428201,107,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR452810030348,4528100008,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR085078010068,0850780001,null,AUTOSERVICIOS,40,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR086154010002,08615401,941,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR181652010053,18165201,90,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR145048010001,1450480001,null,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR114867010035,1148670001,null,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102116,-,302,AUTOSERVICIOS,40,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR087661010007,0876610001,null,AUTOSERVICIOS,40,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR120074,84,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR369846010005,3698460001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR054677010007,05467701,802,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR369117010016,36911701,941,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR899552010018,8995520001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010026,13616501,90,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119567010031,1195670001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR090051010040,0900510001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136928010012,1369280001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010022,1359010001,null,AUTOSERVICIOS,40,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136096010910,13609601,95,AUTOSERVICIOS,40,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR110855,241,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR468231010008,46823101,91,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135905010024,13590501,90,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR091216010030,09121601,911,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR179795010006,17979501,120,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135940011005,1359400001,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR149698010005,1496980001,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR189334010030,18933401,29,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR179795030042,17979503,120,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102694,-,806,AUTOSERVICIOS,40,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR322126011004,32212601,91,KT / CONJUNTA,15,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR382508010006,3825080001,null,KT / CONJUNTA,15,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR394282010009,39428201,107,KT / CONJUNTA,15,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR404434020015,40443402,29,KT / CONJUNTA,15,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR466273010008,46627301,29,KT / CONJUNTA,15,250,19,null,null,2023-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR108828,-,301,AUTOSERVICIOS,40,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR137381010001,13738101,941,KT / CONJUNTA,15,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010012,05382201,802,KT / CONJUNTA,15,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR382508030005,38250803,53,KT / CONJUNTA,15,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR179795010006,17979501,120,KT / CONJUNTA,15,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR364224010007,3642240001,null,KT / CONJUNTA,15,250,19,null,null,2023-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102694,-,806,AUTOSERVICIOS,40,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010046,13616501,90,AUTOSERVICIOS,40,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR468231010029,4682310001,null,AUTOSERVICIOS,40,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR312905010109,31290501,802,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136096010104,13609601,95,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119567010010,11956701,91,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010026,13616501,90,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010028,13616501,90,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR091216010033,0912160001,null,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR076892020006,07689202,53,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR090051010036,09005101,911,KT / CONJUNTA,15,250,19,null,null,2023-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR445625010019,4456250002,null,AUTOSERVICIOS,40,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR120018010002,1200180001,null,KT / CONJUNTA,15,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR112166010214,1121660001,null,KT / CONJUNTA,15,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135920010013,13592001,95,KT / CONJUNTA,15,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010078,13590101,60,KT / CONJUNTA,15,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR378013010026,37801301,120,KT / CONJUNTA,15,250,19,null,null,2023-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135949010023,1359490001,null,AUTOSERVICIOS,40,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR103039,206,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR115520,212,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR399782020012,3997820004,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136132010017,1361320001,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135920010014,13592001,95,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010028,13616501,90,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR090051010035,0900510001,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR079976010025,07997601,29,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR100557010012,1005570001,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR115473010003,1154730001,null,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR451850010020,45185001,29,KT / CONJUNTA,15,250,19,null,null,2023-07-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR355363010003,35536301,802,KT / CONJUNTA,15,250,19,null,null,2023-08-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR097850012140,09785001,53,KT / CONJUNTA,15,250,19,null,null,2023-08-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010022,1359010001,null,AUTOSERVICIOS,40,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR181652012101,1816520001,null,AUTOSERVICIOS,40,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR895304010001,89530401,802,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR086154010012,0861540001,null,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR369846010003,36984601,941,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR120018010022,12001801,802,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR441227010011,44122701,911,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR097854010012,09785401,53,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR646475010031,64647501,911,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR145048010003,14504801,911,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR441227010003,44122701,911,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR441227010035,4412270001,null,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136142010005,13614201,29,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR114867010003,1148670001,null,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR097849010021,0978490001,null,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR452810030347,4528100008,null,KT / CONJUNTA,15,250,19,null,null,2023-09-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR382508010002,3825080001,null,AUTOSERVICIOS,40,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102697,206,null,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135920010010,13592001,95,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135905010016,1359050001,null,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010067,13590101,60,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR120835010003,12083501,53,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR155205010025,15520501,53,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR145048020020,1450480003,null,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR441227010016,4412270001,null,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR114867010120,1148670001,null,KT / CONJUNTA,15,250,19,null,null,2023-10-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR109193,84,null,AUTOSERVICIOS,40,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR355363010010,35536301,802,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR312905010111,3129050001,null,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010013,0538220001,null,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR181652010002,18165201,90,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR155205010010,1552050001,null,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR100563010002,1005630001,null,KT / CONJUNTA,15,250,19,null,null,2023-11-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR109720,139,null,AUTOSERVICIOS,40,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119898,-,301,AUTOSERVICIOS,40,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR322126010014,32212601,91,AUTOSERVICIOS,40,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR606060010001,6060600001,null,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR606060010011,60606001,941,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR181652010004,18165201,90,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR181652010017,1816520001,null,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135958010305,13595801,107,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR070549010090,0705490013,null,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136142010013,1361420001,null,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR179795010002,1797950001,null,KT / CONJUNTA,15,250,19,null,null,2023-12-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR174738010025,17473801,90,AUTOSERVICIOS,40,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010013,13590101,60,AUTOSERVICIOS,40,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR117298,318,null,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR899552010030,8995520001,null,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135921010014,13592101,95,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR382508010011,38250801,53,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR155205010008,15520501,53,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR114867010025,1148670001,null,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR070549010022,07054901,29,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136133020025,1361330001,null,KT / CONJUNTA,15,250,19,null,null,2024-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102967,139,null,KT / CONJUNTA,15,250,19,null,null,2024-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010074,13590101,91,KT / CONJUNTA,15,250,19,null,null,2024-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR125253010029,12525301,91,KT / CONJUNTA,15,250,19,null,null,2024-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR646475010068,6464750001,null,KT / CONJUNTA,15,250,19,null,null,2024-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR047686010010,04768601,120,KT / CONJUNTA,15,250,19,null,null,2024-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102047,241,null,AUTOSERVICIOS,40,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR110952,-,301,AUTOSERVICIOS,40,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135949010062,1359490001,null,AUTOSERVICIOS,40,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR310069010001,3100690001,null,KT / CONJUNTA,15,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135958010303,13595801,107,KT / CONJUNTA,15,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136142010013,1361420001,null,KT / CONJUNTA,15,250,19,null,null,2024-03-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102006,-,301,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR369846010021,3698460001,null,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102833030111,10283303,941,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010013,0538220001,null,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR174738010006,1747380001,null,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR125253010003,12525301,91,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136008010015,13600801,91,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119567010002,11956701,91,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135905010022,13590501,90,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR155205010006,15520501,53,KT / CONJUNTA,15,250,19,null,null,2024-04-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119567010036,11956701,91,AUTOSERVICIOS,40,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR462315040819,4623150010,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR355363010007,3553630001,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR115745050051,1157450005,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR426808010002,4268080001,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136165010056,13616501,90,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR174738010012,17473801,90,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136132010004,1361320001,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR174738010001,17473801,90,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR441227010002,44122701,911,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR149698010011,1496980001,null,KT / CONJUNTA,15,250,19,null,null,2024-05-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119553,-,930,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010003,05382201,802,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR369846010001,36984601,941,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR054677010019,0546770001,null,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR090266010017,09026601,941,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR426808010003,42680801,941,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135905010023,13590501,90,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135901010067,13590101,60,KT / CONJUNTA,15,250,19,null,null,2024-06-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135905010036,1359050001,null,AUTOSERVICIOS,40,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102331,241,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR102697,206,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR103914,84,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR100969010005,10096901,941,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR312905010112,31290501,802,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136008010013,1360080001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR087661010009,0876610001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR100557010001,1005570001,null,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR136142020015,13614202,29,KT / CONJUNTA,15,250,19,null,null,2023-01-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR119899,-,301,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR109664,139,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR399782020106,39978202,941,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR096203020113,0962030002,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010036,05382201,802,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR053822010012,05382201,802,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR399782020003,3997820004,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR468231010014,46823101,91,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR135949010064,1359490001,null,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR155205010028,15520501,53,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR179795010012,17979501,120,KT / CONJUNTA,15,250,19,null,null,2023-02-01
AR,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,AR079976010025,07997601,29,KT / CONJUNTA,15,250,19,null,null,2023-02-01
